mqc_id	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller	ILMN_cov	ONT_cov	UG_cov	Fbeta_1	Fbeta_recall_1.5	Fbeta_recall_2.00	Fbeta_recall_4.00	Fbeta_precision_1.5	Fbeta_precision_2.0	Fbeta_precision_4.0	Youdens_J_Index	MCC
I20x_HG006_grapev2_0-sent-sentd-Indel_50	Indel_50	I20x_HG006_grapev2_0	377862616	377860056	23	2537	5207	0.4924301242	0.991015625	0.99998622	0.6723915289	0.3276084711	0.3276084711	HG006	clinvar_genes	-1	-2	sent	sentd	20	0	0	0.4924301242	0.5463826121	0.7053491993	0.8091391678	0.4482540518	0.3782502385	0.35342813	0.991001845	0.5697899077
Ods15xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods15xIds15x_HG006_sup-PAY77227_0	377862616	377860113	17	2486	5135	0.4911102331	0.9932081502	0.9999864105	0.6737960898	0.3262039102	0.3262039102	HG006	clinvar_genes	-1	-2	ont	sentdhio	15	15	0	0.4911102331	0.5452061317	0.7049282595	0.8094806599	0.4468592771	0.376815109	0.3520017206	0.9931945607	0.5691958403
Ods30xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods30xIds20x_HG006_sup-PAY77227_0	377862616	377860069	13	2534	5245	0.4907999225	0.994895956	0.9999861194	0.6742511891	0.3257488109	0.3257488109	HG006	clinvar_genes	-1	-2	ont	sentdhio	20	30	0	0.4907999225	0.5449982916	0.705181722	0.8101647147	0.4464853502	0.3763776253	0.3515526342	0.9948820754	0.5692816691
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods20xIds15x_HG006_sup-PAY77227_0	377862616	377860118	17	2481	5143	0.4902193242	0.9931945556	0.9999863893	0.6745802728	0.3254197272	0.3254197272	HG006	clinvar_genes	-1	-2	ont	sentdhio	15	20	0	0.4902193242	0.5443226743	0.7041893733	0.8089356882	0.4459778776	0.3759774504	0.3511879879	0.993180945	0.568507368
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods5xIds15x_HG006_sup-PAY77227_0	377862616	377860104	16	2496	5188	0.4896037662	0.9936305732	0.9999862702	0.6751691827	0.3248308173	0.3248308173	HG006	clinvar_genes	-1	-2	ont	sentdhio	15	5	0	0.4896037662	0.5437382551	0.7038123167	0.8087880665	0.445351516	0.375360924	0.3505828533	0.9936168435	0.5681173552
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods10xIds15x_HG006_sup-PAY77227_0	377862616	377860108	17	2491	5187	0.48910269	0.9932216906	0.9999862729	0.6755665538	0.3244334462	0.3244334462	HG006	clinvar_genes	-1	-2	ont	sentdhio	15	10	0	0.48910269	0.5432174928	0.7032749859	0.8082736739	0.4448718181	0.3749247441	0.3501649295	0.9932079635	0.5676529201
Ods20xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods20xIds20x_HG006_sup-PAY77227_0	377862616	377860067	13	2536	5352	0.4859633994	0.9948999608	0.9999858362	0.6784989858	0.3215010142	0.3215010142	HG006	clinvar_genes	-1	-2	ont	sentdhio	20	20	0	0.4859633994	0.5402002525	0.701172307	0.8072226897	0.4417027229	0.371836603	0.3471429691	0.994885797	0.565558802
Ods15xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods15xIds20x_HG006_sup-PAY77227_0	377862616	377860069	13	2534	5381	0.484419805	0.994895956	0.9999857595	0.6798483891	0.3201516109	0.3201516109	HG006	clinvar_genes	-1	-2	ont	sentdhio	20	15	0	0.484419805	0.5386664913	0.6998839971	0.8062732232	0.4401782757	0.370392025	0.3457411459	0.9948817155	0.5643695151
I30x_HG006_grapev2_0-sent-sentd-Indel_50	Indel_50	I30x_HG006_grapev2_0	377862616	377860007	19	2590	5509	0.4837504669	0.9927175163	0.9999854207	0.680207433	0.319792567	0.319792567	HG006	clinvar_genes	-1	-2	sent	sentd	30	0	0	0.4837504669	0.5378759202	0.6986781764	0.8047483574	0.4396009147	0.3699471504	0.3453393838	0.992702937	0.5634349746
Ods30xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods30xIds30x_HG006_sup-PAY77227_0	377862616	377860025	12	2579	5498	0.4835020622	0.9953685836	0.9999854499	0.6806982791	0.3193017209	0.3193017209	HG006	clinvar_genes	-1	-2	ont	sentdhio	30	30	0	0.4835020622	0.5377813299	0.6992570902	0.8059492446	0.4392541852	0.3694948279	0.3448642383	0.9953540334	0.5637536911
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods10xIds20x_HG006_sup-PAY77227_0	377862616	377860060	13	2543	5425	0.4832763208	0.994913928	0.999985643	0.6808483936	0.3191516064	0.3191516064	HG006	clinvar_genes	-1	-2	ont	sentdhio	20	10	0	0.4832763208	0.5375308231	0.6989335972	0.8055780929	0.4390487184	0.3693214825	0.3447022802	0.9948995711	0.5634924685
Ods5xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods5xIds20x_HG006_sup-PAY77227_0	377862616	377860058	14	2544	5456	0.4819094525	0.9945269742	0.999985561	0.682	0.318	0.318	HG006	clinvar_genes	-1	-2	ont	sentdhio	20	5	0	0.4819094525	0.5361492481	0.6976744186	0.8045364447	0.4377146039	0.3680768563	0.3435003076	0.9945125352	0.5623654944
Ods20xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods20xIds30x_HG006_sup-PAY77227_0	377862616	377860022	13	2581	5567	0.4805436604	0.9949884348	0.9999852672	0.6832351497	0.3167648503	0.3167648503	HG006	clinvar_genes	-1	-2	ont	sentdhio	30	20	0	0.4805436604	0.5348162834	0.6966637875	0.8039242568	0.4363500492	0.3667651907	0.3422221737	0.9949737021	0.5614024061
Ods15xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods15xIds30x_HG006_sup-PAY77227_0	377862616	377860025	11	2580	5608	0.4787086001	0.9957545349	0.9999851587	0.6849047386	0.3150952614	0.3150952614	HG006	clinvar_genes	-1	-2	ont	sentdhio	30	15	0	0.4787086001	0.5330318101	0.6953428202	0.8031692142	0.434512602	0.3649944826	0.34049555	0.9957396937	0.5601364388
Ods5xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods5xIds30x_HG006_sup-PAY77227_0	377862616	377860020	12	2584	5652	0.4771048744	0.9953775039	0.9999850423	0.6862554638	0.3137445362	0.3137445362	HG006	clinvar_genes	-1	-2	ont	sentdhio	30	5	0	0.4771048744	0.5314120635	0.693877551	0.8019745021	0.4329469298	0.3635340461	0.3390854114	0.9953625462	0.5588287115
Ods10xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods10xIds30x_HG006_sup-PAY77227_0	377862616	377860026	11	2579	5643	0.4770625231	0.9957528958	0.9999850661	0.6863293603	0.3136706397	0.3136706397	HG006	clinvar_genes	-1	-2	ont	sentdhio	30	10	0	0.4770625231	0.531390824	0.6939511355	0.8021374829	0.4328913207	0.3634646823	0.3390132652	0.9957379619	0.5588682622
Ods30xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods30xIds9x_HG006_sup-PAY77227_0	377862616	377860006	11	2599	5865	0.4693877551	0.9957854406	0.9999844786	0.6929347826	0.3070652174	0.3070652174	HG006	clinvar_genes	-1	-2	ont	sentdhio	9	30	0	0.4693877551	0.5237263056	0.6874206517	0.7972877216	0.4253432735	0.3563593484	0.3321344304	0.9957699192	0.5529613709
Ods20xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods20xIds9x_HG006_sup-PAY77227_0	377862616	377860004	11	2601	5874	0.46919816	0.9957886677	0.9999844548	0.6930973451	0.3069026549	0.3069026549	HG006	clinvar_genes	-1	-2	ont	sentdhio	9	20	0	0.46919816	0.5235367663	0.6872588913	0.7971678628	0.4251569848	0.3561842682	0.3319650323	0.9957731225	0.5528158698
Uds5x_HG006_408622-Z0116_0-ug-sentdug-Indel_50	Indel_50	Uds5x_HG006_408622-Z0116_0	377862616	377860872	1167	577	379	0.4274074074	0.3308486239	0.999998997	0.3964435146	0.6035564854	0.6035564854	HG006	clinvar_genes	-1	-2	ug	sentdug	0	0	5	0.4274074074	0.4042511091	0.363716591	0.348318275	0.45332381	0.5181393678	0.5537451695	0.3308476208	0.4468603869
I1-5x_HG006_grapev2_0-sent-sentd-Indel_50	Indel_50	I1-5x_HG006_grapev2_0	377862616	377861146	1085	385	568	0.3177878663	0.2619047619	0.9999984968	0.5960125918	0.4039874082	0.4039874082	HG006	clinvar_genes	-1	-2	sent	sentd	1.5	0	0	0.3177878663	0.3050142823	0.2817210596	0.2725447021	0.3316496929	0.3644452859	0.3814067913	0.2619032587	0.3252766002
I1x_HG006_grapev2_0-sent-sentd-Indel_50	Indel_50	I1x_HG006_grapev2_0	377862616	377860951	1458	207	295	0.1910475311	0.1243243243	0.9999992193	0.5876494024	0.4123505976	0.4123505976	HG006	clinvar_genes	-1	-2	sent	sentd	1	0	0	0.1910475311	0.1728411582	0.1445127059	0.1347739222	0.2134918158	0.281786006	0.3291357544	0.1243235436	0.2264164477
I0-5x_HG006_grapev2_0-sent-sentd-Indel_50	Indel_50	I0-5x_HG006_grapev2_0	377862616	377860593	1958	65	103	0.05933363761	0.03213049926	0.9999997274	0.6130952381	0.3869047619	0.3869047619	HG006	clinvar_genes	-1	-2	sent	sentd	0.5	0	0	0.05933363761	0.05087899051	0.03934624697	0.03577143139	0.07113032476	0.120593692	0.175467603	0.03213022667	0.1114951623
I0-1x_HG006_grapev2_0-sent-sentd-Indel_50	Indel_50	I0-1x_HG006_grapev2_0	377862616	377860138	2476	2	11	0.001605780811	0.000807102502	0.9999999709	0.8461538462	0.1538461538	0.1538461538	HG006	clinvar_genes	-1	-2	sent	sentd	0.1	0	0	0.001605780811	0.001344624926	0.001007556675	0.0009072838927	0.001991892364	0.00395256917	0.007091974538	0.0008070733907	0.01114270383
Uds20x_HG006_408622-Z0116_0-ug-sentdug-Indel_gt50	Indel_gt50	Uds20x_HG006_408622-Z0116_0	377862616	377862513	21	82	113	0.5503355705	0.7961165049	0.9999997009	0.5794871795	0.4205128205	0.4205128205	HG006	clinvar_genes	-1	-2	ug	sentdug	0	0	20	0.5503355705	0.5858333439	0.6754530478	0.7243040535	0.5189519907	0.4643261608	0.4433393139	0.7961162058	0.5785991937
Uds30x_HG006_408622-Z0116_0-ug-sentdug-Indel_gt50	Indel_gt50	Uds30x_HG006_408622-Z0116_0	377862616	377862513	21	82	113	0.5503355705	0.7961165049	0.9999997009	0.5794871795	0.4205128205	0.4205128205	HG006	clinvar_genes	-1	-2	ug	sentdug	0	0	30	0.5503355705	0.5858333439	0.6754530478	0.7243040535	0.5189519907	0.4643261608	0.4433393139	0.7961162058	0.5785991937
Uds40x_HG006_408622-Z0116_0-ug-sentdug-Indel_gt50	Indel_gt50	Uds40x_HG006_408622-Z0116_0	377862616	377862505	15	96	146	0.5439093484	0.8648648649	0.9999996136	0.6033057851	0.3966942149	0.3966942149	HG006	clinvar_genes	-1	-2	ug	sentdug	0	0	40	0.5439093484	0.5866383244	0.6997084548	0.7646893481	0.5070497264	0.4448563485	0.4216003678	0.8648644785	0.5857360335
Uds10x_HG006_408622-Z0116_0-ug-sentdug-Indel_gt50	Indel_gt50	Uds10x_HG006_408622-Z0116_0	377862616	377862519	33	64	78	0.5355648536	0.6597938144	0.9999997936	0.5492957746	0.4507042254	0.4507042254	HG006	clinvar_genes	-1	-2	ug	sentdug	0	0	10	0.5355648536	0.5561159711	0.6037735849	0.6274813675	0.516514592	0.4812030075	0.4668497068	0.659793608	0.5453179892
Ods5xUds20x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods5xUds20x_HG006_sup-PAY77227_0	377862616	377862508	20	88	134	0.5333333333	0.8148148148	0.9999996454	0.6036036036	0.3963963964	0.3963963964	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	5	20	0.5333333333	0.5721248908	0.6727828746	0.7293574048	0.4995302411	0.4417670683	0.4199294308	0.8148144602	0.5683216278
Uds15x_HG006_408622-Z0116_0-ug-sentdug-Indel_gt50	Indel_gt50	Uds15x_HG006_408622-Z0116_0	377862616	377862523	24	69	97	0.5328185328	0.7419354839	0.9999997433	0.5843373494	0.4156626506	0.4156626506	HG006	clinvar_genes	-1	-2	ug	sentdug	0	0	15	0.5328185328	0.5640198514	0.6412639405	0.6824716684	0.5049402012	0.4557463672	0.4366165424	0.7419352272	0.5553329776
Ods5xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods5xUds30x_HG006_sup-PAY77227_0	377862616	377862507	16	93	148	0.5314285714	0.8532110092	0.9999996083	0.6141078838	0.3858921162	0.3858921162	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	5	30	0.5314285714	0.5739106369	0.6868537666	0.7521096841	0.4948690961	0.4333643989	0.4104245093	0.8532106175	0.573800675
Ods5xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods5xUds15x_HG006_sup-PAY77227_0	377862616	377862508	25	83	128	0.5203761755	0.7685185185	0.9999996613	0.6066350711	0.3933649289	0.3933649289	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	5	15	0.5203761755	0.5555850858	0.6454121306	0.6949495019	0.4894210265	0.4359243697	0.4154997101	0.7685181798	0.5498254708
Ods5xUds10x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods5xUds10x_HG006_sup-PAY77227_0	377862616	377862510	29	77	113	0.5202702703	0.7264150943	0.9999997009	0.5947368421	0.4052631579	0.4052631579	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	5	10	0.5202702703	0.5509577583	0.6270358306	0.6676834368	0.4928718619	0.4445727483	0.4258073257	0.7264147953	0.5425763524
I9x_HG006_grapev2_0-sent-sentd-Indel_gt50	Indel_gt50	I9x_HG006_grapev2_0	377862616	377862523	9	84	151	0.512195122	0.9032258065	0.9999996004	0.6425531915	0.3574468085	0.3574468085	HG006	clinvar_genes	-1	-2	sent	sentd	9	0	0	0.512195122	0.5597582569	0.6919275124	0.7723272163	0.472154368	0.4065827686	0.3826821027	0.9032254068	0.5682033241
Ods5xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods5xUds40x_HG006_sup-PAY77227_0	377862616	377862512	14	90	161	0.5070422535	0.8653846154	0.9999995739	0.6414342629	0.3585657371	0.3585657371	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	5	40	0.5070422535	0.5518963335	0.6746626687	0.7480227425	0.4690000548	0.4061371841	0.3830476985	0.8653841893	0.5570431649
I12x_HG006_grapev2_0-sent-sentd-Indel_gt50	Indel_gt50	I12x_HG006_grapev2_0	377862616	377862515	4	97	190	0.5	0.9603960396	0.9999994972	0.6620209059	0.3379790941	0.3379790941	HG006	clinvar_genes	-1	-2	sent	sentd	12	0	0	0.5	0.5519303114	0.7018813314	0.7973940844	0.4570784227	0.3883106485	0.3637024109	0.9603955368	0.5697311676
I5x_HG006_grapev2_0-sent-sentd-Indel_gt50	Indel_gt50	I5x_HG006_grapev2_0	377862616	377862536	27	53	81	0.4953271028	0.6625	0.9999997856	0.6044776119	0.3955223881	0.3955223881	HG006	clinvar_genes	-1	-2	sent	sentd	5	0	0	0.4953271028	0.5211370677	0.5837004405	0.6163215492	0.4719966772	0.4301948052	0.413716968	0.6624997856	0.5118920296
Ods10xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods10xUds15x_HG006_sup-PAY77227_0	377862616	377862514	17	85	157	0.4941860465	0.8333333333	0.9999995845	0.6487603306	0.3512396694	0.3512396694	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	10	15	0.4941860465	0.5370872954	0.6538461538	0.723156917	0.4576978654	0.3971962617	0.3749091338	0.8333329178	0.5410171357
Ods15xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods15xUds30x_HG006_sup-PAY77227_0	377862616	377862508	13	95	182	0.4935064935	0.8796296296	0.9999995183	0.6570397112	0.3429602888	0.3429602888	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	15	30	0.4935064935	0.5400331516	0.6699576869	0.7494523457	0.4544315644	0.390625	0.3674241119	0.879629148	0.54925207
Ods20xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods20xUds30x_HG006_sup-PAY77227_0	377862616	377862507	13	96	186	0.4910485934	0.880733945	0.9999995078	0.6595744681	0.3404255319	0.3404255319	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	20	30	0.4910485934	0.5377470874	0.6685236769	0.7488110731	0.451883467	0.3880355699	0.3648521682	0.8807334527	0.5475619817
Ods15xUds20x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods15xUds20x_HG006_sup-PAY77227_0	377862616	377862512	13	91	177	0.4892473118	0.875	0.9999995316	0.6604477612	0.3395522388	0.3395522388	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	15	20	0.4892473118	0.5355908888	0.6652046784	0.7446551338	0.4503553403	0.3869047619	0.3638508941	0.8749995316	0.5450761596
I7x_HG006_grapev2_0-sent-sentd-Indel_gt50	Indel_gt50	I7x_HG006_grapev2_0	377862616	377862536	16	64	118	0.4885496183	0.8	0.9999996877	0.6483516484	0.3516483516	0.3516483516	HG006	clinvar_genes	-1	-2	sent	sentd	7	0	0	0.4885496183	0.5289684859	0.6374501992	0.7008158383	0.4539322793	0.396039604	0.37455683	0.7999996877	0.5303946999
Ods10xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods10xUds30x_HG006_sup-PAY77227_0	377862616	377862511	14	91	178	0.486631016	0.8666666667	0.9999995289	0.6617100372	0.3382899628	0.3382899628	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	10	30	0.486631016	0.532457052	0.6603773585	0.7386110622	0.4481375257	0.3852667231	0.3624018803	0.8666661956	0.5414650893
Ods10xUds20x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods10xUds20x_HG006_sup-PAY77227_0	377862616	377862513	15	88	171	0.4861878453	0.854368932	0.9999995475	0.6602316602	0.3397683398	0.3397683398	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	10	20	0.4861878453	0.5311094791	0.6557377049	0.7314060204	0.4483411179	0.3863037752	0.3636731801	0.8543684795	0.5387831901
Ods10xUds10x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods10xUds10x_HG006_sup-PAY77227_0	377862616	377862516	21	79	146	0.4861538462	0.79	0.9999996136	0.6488888889	0.3511111111	0.3511111111	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	10	10	0.4861538462	0.5258495613	0.632	0.6937421166	0.4520928004	0.395	0.373772392	0.7899996136	0.5266664962
Ods15xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods15xUds40x_HG006_sup-PAY77227_0	377862616	377862509	12	95	189	0.4859335038	0.8878504673	0.9999994998	0.6654929577	0.3345070423	0.3345070423	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	15	40	0.4859335038	0.5333182331	0.6671348315	0.7501150574	0.4463532191	0.3821399839	0.3589189098	0.8878499671	0.544969759
Ods10xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods10xUds40x_HG006_sup-PAY77227_0	377862616	377862510	14	92	183	0.4829396325	0.8679245283	0.9999995157	0.6654545455	0.3345454545	0.3345454545	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	10	40	0.4829396325	0.528993665	0.6580829757	0.7374204075	0.4443320095	0.3814262023	0.3585950657	0.867924044	0.5388506395
Ods20xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods20xUds40x_HG006_sup-PAY77227_0	377862616	377862511	10	95	200	0.475	0.9047619048	0.9999994707	0.6779661017	0.3220338983	0.3220338983	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	20	40	0.475	0.5238365368	0.6643356643	0.7534285648	0.4345654564	0.3696498054	0.3463802834	0.9047613755	0.5397812602
I15x_HG006_grapev2_0-sent-sentd-Indel_gt50	Indel_gt50	I15x_HG006_grapev2_0	377862616	377862511	6	99	213	0.4748201439	0.9428571429	0.9999994363	0.6826923077	0.3173076923	0.3173076923	HG006	clinvar_genes	-1	-2	sent	sentd	15	0	0	0.4748201439	0.5260753136	0.6762295082	0.7735748215	0.432741073	0.3658536585	0.3420754935	0.9428565792	0.5469694967
Ods15xUds10x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods15xUds10x_HG006_sup-PAY77227_0	377862616	377862516	20	80	157	0.4747774481	0.8	0.9999995845	0.6624472574	0.3375527426	0.3375527426	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	15	10	0.4747774481	0.5159444329	0.6279434851	0.6944011408	0.4397580857	0.3816793893	0.3602808425	0.7999995845	0.5196556663
Ods5xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods5xIds9x_HG006_sup-PAY77227_0	377862616	377862519	3	94	205	0.4747474747	0.9690721649	0.9999994575	0.6856187291	0.3143812709	0.3143812709	HG006	clinvar_genes	-1	-2	ont	sentdhio	9	5	0	0.4747474747	0.5275662938	0.6841339156	0.7871228622	0.4316193275	0.3634957463	0.339404759	0.9690716224	0.551958296
Ods5xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods5xIds5x_HG006_sup-PAY77227_0	377862616	377862533	14	69	139	0.4742268041	0.8313253012	0.9999996321	0.6682692308	0.3317307692	0.3317307692	HG006	clinvar_genes	-1	-2	ont	sentdhio	5	5	0	0.4742268041	0.5178893952	0.6388888889	0.7122568301	0.4374206813	0.3770491803	0.3550139228	0.8313249333	0.5251438173
Ods30xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods30xUds40x_HG006_sup-PAY77227_0	377862616	377862510	10	96	203	0.4740740741	0.9056603774	0.9999994628	0.6789297659	0.3210702341	0.3210702341	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	30	40	0.4740740741	0.5229901062	0.6639004149	0.753394636	0.433598434	0.3686635945	0.3454012212	0.9056598401	0.5392405706
Ods20xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods20xUds15x_HG006_sup-PAY77227_0	377862616	377862513	16	87	179	0.4715447154	0.8446601942	0.9999995263	0.6729323308	0.3270676692	0.3270676692	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	20	15	0.4715447154	0.5163084073	0.6415929204	0.7184547638	0.4339915742	0.3727506427	0.3505074161	0.8446597205	0.5256052228
Ods30xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods30xUds30x_HG006_sup-PAY77227_0	377862616	377862509	13	94	202	0.4665012407	0.8785046729	0.9999994654	0.6824324324	0.3175675676	0.3175675676	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	30	30	0.4665012407	0.513794791	0.6491712707	0.7344940463	0.4272508961	0.3640588691	0.3413537362	0.8785041383	0.5281897311
Ods20xUds10x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods20xUds10x_HG006_sup-PAY77227_0	377862616	377862516	19	81	171	0.4602272727	0.81	0.9999995475	0.6785714286	0.3214285714	0.3214285714	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	20	10	0.4602272727	0.5028450254	0.6211656442	0.6930647076	0.4243340434	0.3655234657	0.3440775781	0.8099995475	0.5102518561
Ods20xUds20x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods20xUds20x_HG006_sup-PAY77227_0	377862616	377862513	14	89	196	0.4587628866	0.8640776699	0.9999994813	0.6877192982	0.3122807018	0.3122807018	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	20	20	0.4587628866	0.5052817078	0.6384505022	0.722389437	0.4201568804	0.358004827	0.3356741455	0.8640771512	0.5194560493
Ods30xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods30xUds15x_HG006_sup-PAY77227_0	377862616	377862513	15	88	194	0.4571428571	0.854368932	0.9999994866	0.6879432624	0.3120567376	0.3120567376	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	30	15	0.4571428571	0.503047517	0.6340057637	0.7162085458	0.4189841518	0.3574329813	0.3352821879	0.8543684186	0.5163442529
Ods30xUds10x_HG006_sup-PAY77227_0-ont-sentdhuo-Indel_gt50	Indel_gt50	Ods30xUds10x_HG006_sup-PAY77227_0	377862616	377862513	20	83	182	0.4510869565	0.8058252427	0.9999995183	0.6867924528	0.3132075472	0.3132075472	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	30	10	0.4510869565	0.4937476273	0.6129985229	0.6860512368	0.4152766193	0.3568357696	0.3355966393	0.8058247611	0.5023846676
I20x_HG006_grapev2_0-sent-sentd-Indel_gt50	Indel_gt50	I20x_HG006_grapev2_0	377862616	377862506	5	105	252	0.4496788009	0.9545454545	0.9999993331	0.7058823529	0.2941176471	0.2941176471	HG006	clinvar_genes	-1	-2	sent	sentd	20	0	0	0.4496788009	0.5017667709	0.6587202008	0.7640957561	0.4074632684	0.3413524057	0.3181388758	0.9545447876	0.5298570131
Ods10xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods10xIds9x_HG006_sup-PAY77227_0	377862616	377862520	3	93	227	0.4471153846	0.96875	0.9999993993	0.709375	0.290625	0.290625	HG006	clinvar_genes	-1	-2	ont	sentdhio	9	10	0	0.4471153846	0.4999524721	0.6605113636	0.7694579734	0.4044546567	0.3379360465	0.314662708	0.9687493993	0.5306060558
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	377862616	377862521	3	92	227	0.4444444444	0.9684210526	0.9999993993	0.7115987461	0.2884012539	0.2884012539	HG006	clinvar_genes	-1	-2	ont	sentdhio	9	15	0	0.4444444444	0.4972497709	0.6580829757	0.7675346149	0.4018533319	0.3355215171	0.3123360175	0.9684204519	0.5284824169
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods5xIds15x_HG006_sup-PAY77227_0	377862616	377862512	3	101	250	0.443956044	0.9711538462	0.9999993384	0.7122507123	0.2877492877	0.2877492877	HG006	clinvar_genes	-1	-2	ont	sentdhio	15	5	0	0.443956044	0.4968991304	0.6584093872	0.7685439862	0.4012842052	0.3348806366	0.3116855446	0.9711531845	0.5286290093
